SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Predicted_Crustal_Thickness,Age,Age error,Lat,Lon,CITATION
68.81,0.45,14.58,4.36,0.12,1.99,4.39,2.57,2.55,0.17,29.2,59.08,6.33,22.62,4.35,1.09,3.73,0.54,3.22,0.65,1.93,0.28,1.97,0.29,444.6,17.24,95.48,471.4,3.71,9.72,0.53,11.48,1.62,16.31,157.15,17.1,114.86,7.02,18.13,5.13,1.693735499,0.563805104,27.56725146,4.934010152,25.78886311,10.06918118,29.98984772,9.115429234,6.712643678,1.634517766,2.208121827,36.12643678,0.214754836,11.4822335,0.078167116,3.426914153,1.312064965,5.827411168,1.893401015,4.104126763,1.168224299,0.665893271,0.410526316,1.060233918,0.061117883,0.157844332,44.19556577,198.5,1,29.98,92.45,[22396] YU YUN-PENG (2018)
64.83,0.6,15.54,5.57,0.13,2.27,5.35,2.71,2.78,0.2,19.23,41.76,5.09,19.73,4.25,1.15,3.78,0.55,3.27,0.65,1.96,0.28,1.9,0.28,463.4,17.07,96.06,446.4,3.62,8.86,0.54,9.05,1.3,13.24,153.2,19.75,154.2,4.66,10.42,5.49,1.126537786,0.51903925,22.60253165,4.663157895,27.14704159,6.875483011,21.97894737,8.974809607,4.524705882,1.721052632,2.236842105,36.04705882,0.207293915,10.38421053,0.077348066,2.446397188,1.15582894,4.763157895,1.989473684,2.894941634,1.02480916,0.530169889,0.235949367,0.527594937,0.030220493,0.067574578,44.08103489,198.5,1,29.98,92.45,[22396] YU YUN-PENG (2018)
64.25,0.61,15.07,5.67,0.13,2.82,5.44,2.66,3.16,0.18,26.82,50.14,5.39,19.25,3.81,1.03,3.3,0.46,2.67,0.53,1.59,0.23,1.56,0.23,448.4,14.09,126.58,418,3.14,8.65,0.58,13.06,2.03,13.91,127.68,22.84,178.08,11.45,28.96,5.82,1.903477644,0.613910575,18.30122592,5.544871795,31.82398864,11.67916261,32.14102564,9.061745919,7.039370079,1.711538462,2.442307692,33.51181102,0.282292596,12.33974359,0.073248408,3.558552165,1.366217175,8.371794872,2.115384615,2.347259659,1.069548872,0.92689851,0.501313485,1.267950963,0.064296945,0.16262354,58.30072486,196.2,1.2,29.985,92.5233,[22396] YU YUN-PENG (2018)
65.06,0.52,14.91,4.94,0.12,2.57,4.91,2.72,4.07,0.17,25.32,47.52,5.18,18.5,3.65,0.98,3.12,0.44,2.54,0.51,1.5,0.22,1.48,0.22,423,13.46,154.8,506.6,2.91,7.61,0.5,13.04,1.61,15.18,121.26,20.2,150.98,11,27.28,6.79,1.881129272,0.5653789,25.07920792,5.141891892,31.42644874,11.62196374,32.10810811,9.008915305,6.936986301,1.716216216,2.466216216,33.22191781,0.365957447,12.5,0.075601375,3.530460624,1.374442793,8.810810811,2.108108108,3.355411313,1.383333333,0.968796434,0.544554455,1.35049505,0.072857332,0.180686184,57.10152706,196.2,1.2,29.985,92.5233,[22396] YU YUN-PENG (2018)
63.5,0.6,15.69,5.46,0.12,2.81,5.71,2.69,3.23,0.18,24.32,48.3,5.37,19.66,3.97,1.09,3.46,0.48,2.82,0.56,1.64,0.23,1.59,0.24,513.6,14.92,124.04,463,3.04,8.78,0.55,12.06,1.68,14.45,126.5,24.84,183.88,12.53,29.88,5.92,1.63002681,0.58847185,18.63929147,5.522012579,34.42359249,10.39068015,30.37735849,8.478552279,6.125944584,1.773584906,2.496855346,31.86397985,0.241510903,12.36477987,0.078947368,3.237265416,1.31769437,7.58490566,2.176100629,2.517946487,1.037634409,0.808310992,0.504428341,1.202898551,0.068142267,0.162497281,58.49232157,196.2,1.2,29.985,92.5233,[22396] YU YUN-PENG (2018)
64.57,0.58,16.07,5.63,0.14,2.36,5.16,2.53,2.79,0.19,28.52,55.2,6.26,22.48,4.43,1.12,3.88,0.56,3.36,0.68,2.03,0.3,1.99,0.29,410.8,18.45,110.32,660.4,3.2,8.81,0.53,9.97,1.82,17.21,132.35,23.54,152.46,8.15,16.46,5.32,1.545799458,0.477506775,28.05437553,4.427135678,22.26558266,9.735852257,27.73869347,7.173441734,6.437923251,1.688442211,2.226130653,29.8758465,0.268549172,11.29648241,0.090625,2.991869919,1.218428184,5.010050251,1.949748744,4.331627968,1.032064128,0.540379404,0.346219201,0.699235344,0.053456644,0.107962744,34.91417602,198.8,1.1,29.952,92.5242,[22396] YU YUN-PENG (2018)
64.56,0.57,15.97,5.57,0.14,2.34,5.1,2.77,2.8,0.19,28.96,56.2,6.33,22.74,4.52,1.12,3.96,0.58,3.44,0.69,2.08,0.3,2.03,0.3,434.6,18.83,99.32,478.2,3.36,8.86,0.55,10.1,1.88,14.54,139,24.04,152.8,7.01,15.01,5.57,1.537971322,0.470525757,19.89184692,4.36453202,23.08019118,9.691255638,27.68472906,7.381837493,6.407079646,1.694581281,2.226600985,30.75221239,0.228531983,11.20197044,0.089285714,2.984599044,1.207647371,4.975369458,1.950738916,3.129581152,1.092929293,0.53637812,0.291597338,0.62437604,0.045876963,0.098232984,39.39933331,198.8,1.1,29.952,92.5242,[22396] YU YUN-PENG (2018)
65.26,0.57,15.93,5.41,0.13,2.23,5.24,2.23,2.8,0.19,27.7,53.6,6.03,21.86,4.29,1.13,3.78,0.54,3.29,0.67,1.96,0.29,1.91,0.29,418.4,18.11,120.52,764.6,3.16,8.64,0.54,9.37,1.78,13.83,134.88,23.52,150.04,7.79,15.04,5.04,1.52954169,0.477084484,32.5085034,4.523560209,23.10325787,9.851989308,28.06282723,7.447818885,6.456876457,1.722513089,2.246073298,31.44055944,0.288049713,11.44502618,0.091772152,2.959690779,1.207067918,4.905759162,1.979057592,5.095974407,0.960552268,0.517393705,0.331207483,0.639455782,0.051919488,0.100239936,38.91777527,198.8,1.1,29.952,92.5242,[22396] YU YUN-PENG (2018)
66.26,0.6,15.65,4.74,0.11,2.16,3.7,2.82,3.77,0.19,26.58,49.86,5.94,21.68,4.31,1.11,3.72,0.52,3.04,0.61,1.77,0.26,1.72,0.26,418.4,16.7,158.14,510.8,3.14,10.76,0.67,10.79,2.61,14.58,132.44,19.89,143.76,7.61,19.05,6.59,1.591616766,0.644311377,25.68124686,6.255813953,25.05389222,10.49793936,28.98837209,7.930538922,6.167053364,1.76744186,2.505813953,30.72853828,0.377963671,12.60465116,0.082802548,2.985628743,1.298203593,6.273255814,2.162790698,3.553144129,1.782122905,0.646107784,0.382604324,0.957767722,0.052935448,0.132512521,50.59457861,192.7,1.5,29.9562,92.4908,[22396] YU YUN-PENG (2018)
68,0.53,14.66,4.45,0.1,2.01,4.01,2.65,3.43,0.18,25.78,50.3,5.86,21.36,4.28,1.1,3.65,0.52,3.01,0.6,1.77,0.26,1.72,0.26,434.6,16.62,148.86,569.8,3.47,10.45,0.65,10.82,2.77,14.75,150.06,19.22,138.48,7.39,16.47,6.08,1.551143201,0.628760529,29.64620187,6.075581395,26.14921781,10.18197429,29.24418605,9.028880866,6.023364486,1.75,2.488372093,35.06074766,0.342521859,12.41860465,0.074927954,3.026474128,1.285198556,6.290697674,2.122093023,4.114673599,1.516709512,0.651022864,0.384495317,0.856919875,0.053365107,0.118934142,49.89357686,192.7,1.5,29.9562,92.4908,[22396] YU YUN-PENG (2018)
66.68,0.57,15.32,4.79,0.11,2.18,3.92,2.74,3.5,0.19,29.66,54.8,6.58,23.72,4.68,1.21,4.07,0.57,3.26,0.65,1.88,0.27,1.81,0.27,435.8,18.2,143.82,513.4,3.52,11.05,0.7,10.85,2.4,14.54,152.72,21.64,150.84,12.23,17.96,6.24,1.62967033,0.607142857,23.7245841,6.104972376,23.94505495,11.13192065,30.27624309,8.391208791,6.337606838,1.801104972,2.585635359,32.63247863,0.330013768,13.10497238,0.076704545,3.010989011,1.303296703,5.994475138,2.248618785,3.40360647,1.594736842,0.596153846,0.565157116,0.829944547,0.081079289,0.119066561,53.59643719,192.7,1.5,29.9562,92.4908,[22396] YU YUN-PENG (2018)
78.04,0.26,12.26,1.74,0.03,0.7,3.07,2.32,1.55,0.03,5.86,10.1,1.03,3.58,1.07,1.21,0.87,0.14,1.56,0.31,0.99,0.12,1.11,0.13,196,9.91,70.9,201,7.13,9.46,0.72,1.22,0.78,18.1,262,4.57,43.3,7.57,8,3.87,0.591321897,0.954591322,43.98249453,8.522522523,19.77800202,3.58634584,9.099099099,26.43794147,5.476635514,1.405405405,0.963963964,244.8598131,0.361734694,3.225225225,0.018232819,1.019172553,0.361251261,1.099099099,0.783783784,4.642032333,1.260726073,0.123107972,1.656455142,1.750547046,0.17482679,0.184757506,32.30856338,196,1.1,29.9994,93.0375,[25462] GAO LI-E (2021)
71.87,0.5,14.63,3.49,0.05,0.94,4.32,2.37,1.73,0.1,77.1,137,14.9,52.7,7.9,1.85,6.13,0.86,4.7,0.91,2.47,0.35,2.22,0.32,336,22.4,80,573,6.38,12.6,0.68,16.1,1.06,10.1,250,12.7,57.2,3.52,7.48,4.1,3.441964286,0.5625,45.11811024,5.675675676,15,23.59276999,61.71171171,11.16071429,9.759493671,2.117117117,3.558558559,31.64556962,0.238095238,23.73873874,0.05015674,6.116071429,2.352678571,7.252252252,2.761261261,10.01748252,0.948717949,0.71875,0.277165354,0.588976378,0.061538462,0.130769231,39.72455911,193.7,1.1,30.0161,92.9828,[25462] GAO LI-E (2021)
75.3,0.35,13.52,2.24,0.03,0.59,3.71,2.74,1.46,0.06,73.3,130,14,48.9,6.03,1.6,3.43,0.43,2.19,0.42,1.18,0.19,1.33,0.2,314,11,65.4,500,6.32,9.5,0.57,17.7,0.84,9.51,240,3.65,32.7,2.29,3.72,4.2,6.663636364,0.863636364,136.9863014,7.142857143,28.54545455,37.43948479,97.7443609,21.81818182,12.15588723,1.646616541,4.533834586,39.80099502,0.208280255,36.76691729,0.03164557,11.81818182,4.445454545,13.30827068,2.578947368,15.29051988,1.133152174,1.609090909,0.62739726,1.019178082,0.070030581,0.113761468,49.60872133,193.7,1.1,30.0161,92.9828,[25462] GAO LI-E (2021)
73.39,0.48,14.07,2.86,0.04,0.69,4.15,2.67,1.58,0.08,87.9,157,17.1,57.2,6.81,1.65,3.93,0.5,2.28,0.41,1.09,0.16,1.07,0.17,319,10.4,72.8,595,4.95,11.9,0.61,19.7,0.84,14.3,192,4.26,43,2.82,6.37,4.25,8.451923077,1.144230769,139.6713615,11.12149533,30.67307692,55.80622264,146.728972,18.46153846,12.90748899,2.130841121,6.364485981,28.1938326,0.228213166,53.45794393,0.034343434,15.09615385,5.5,18.41121495,3.672897196,13.8372093,1.024449878,1.894230769,0.661971831,1.495305164,0.065581395,0.148139535,48.60704301,193.7,1.1,30.0161,92.9828,[25462] GAO LI-E (2021)
50.65,2.02,15.29,9.46,0.23,6.74,10.23,4.66,0.51,0.22,4.67,15.04,2.54,12.27,4.09,1.3,4.99,0.85,5.68,1.24,3.6,0.53,3.3,0.51,116.42,40.38,8.73,48.58,2.83,2.91,0.21,0.18,0.09,0.65,120.02,49.82,416.16,86.62,104.16,5.16,0.115651313,0.072065379,0.975110397,0.881818182,2.883110451,0.961347654,4.557575758,2.972263497,1.141809291,1.721212121,1.239393939,29.34474328,0.074987116,3.718181818,0.180212014,0.372461615,0.303863299,0.054545455,1.512121212,0.116733948,0.504940711,0.004457652,1.738659173,2.090726616,0.2081411,0.250288351,16.20826529,272.3,1.5,30,92.5,[26601] WANG BIN (2023)
46.04,2.16,16.23,12.29,0.2,7.66,9.71,4.67,0.73,0.29,4.24,13.6,2.35,11.25,3.85,1.24,4.64,0.79,5.37,1.16,3.35,0.5,3.07,0.47,109.38,37.26,12.22,61.02,2.67,2.8,0.17,0.17,0.17,0.47,113.52,50.48,415.44,74.54,108.18,5.4,0.113794954,0.075147611,1.208795563,0.912052117,2.935587762,0.938220701,4.429967427,3.046698873,1.101298701,1.749185668,1.254071661,29.48571429,0.111720607,3.664495114,0.176029963,0.365002684,0.301932367,0.055374593,1.511400651,0.146880416,0.556367432,0.004562534,1.476624406,2.143026941,0.179424225,0.260398614,21.72220903,272.3,1.5,30,92.5,[26601] WANG BIN (2023)
52.64,1.99,14.36,9.8,0.22,6.2,9.69,4.39,0.53,0.19,4.72,15.07,2.54,12.26,4.09,1.28,4.8,0.82,5.44,1.17,3.3,0.49,3.03,0.47,122.66,36.16,9.2,54.24,2.75,3.04,0.19,0.24,0.14,0.8,114.9,49.08,389.16,114.4,97.56,4.91,0.130530973,0.084070796,1.105134474,1.00330033,3.392146018,1.058222278,4.97359736,3.177544248,1.15403423,1.795379538,1.349834983,28.09290954,0.075004076,4.04620462,0.170909091,0.41675885,0.339048673,0.079207921,1.584158416,0.13937712,0.507306889,0.006637168,2.330888346,1.987775061,0.293966492,0.250693802,18.2105634,272.3,1.5,30,92.5,[26601] WANG BIN (2023)
51.15,1.32,14.37,11.72,0.21,7.09,9.63,4.06,0.3,0.14,10.31,22.54,2.96,12.84,3.36,1.27,4.25,0.74,4.86,1.07,3.12,0.46,2.92,0.45,208.5,27.02,4.06,46.52,2.2,11.19,0.7,0.97,0.24,3.24,81.54,48.94,312.7,67.56,94.54,4.37,0.381569208,0.414137676,0.950551696,3.832191781,7.716506292,2.398575227,7.719178082,3.017764619,3.068452381,1.664383562,1.150684932,24.26785714,0.019472422,4.397260274,0.204545455,0.834196891,0.475203553,0.332191781,1.455479452,0.148768788,0.45320715,0.035899334,1.380465877,1.931753167,0.216053726,0.302334506,28.50512665,254.8,2.7,30,92.5,[26601] WANG BIN (2023)
50.2,1.35,14.34,12.01,0.2,7.23,10.18,3.94,0.33,0.22,12.34,29.76,3.52,14.76,3.51,1.29,4.13,0.7,4.5,0.95,2.84,0.42,2.62,0.4,247.7,19.16,9.9,126.4,2.16,11.02,0.69,0.63,0.34,5.07,79.03,11.11,371.6,74.76,102.7,4.28,0.644050104,0.575156576,11.37713771,4.20610687,12.92797495,3.199568396,11.35877863,4.12473904,3.515669516,1.717557252,1.339694656,22.51566952,0.039967703,5.633587786,0.185185185,1.553235908,0.770354906,0.240458015,1.576335878,0.3401507,0.420318725,0.032881002,6.729072907,9.243924392,0.201184069,0.276372443,27.90602749,254.8,2.7,30,92.5,[26601] WANG BIN (2023)
50.07,1.41,14.47,12.36,0.2,7.23,9.84,3.88,0.43,0.1,9.95,21.75,2.87,12.41,3.27,1.24,4.28,0.75,4.93,1.09,3.25,0.48,3.11,0.46,236.4,28.3,7.08,105.2,2.3,11.29,0.72,0.97,0.28,3.58,85.75,53.47,402.5,78.46,120,4.31,0.351590106,0.398939929,1.967458388,3.63022508,8.35335689,2.173402798,6.993569132,3.030035336,3.042813456,1.585209003,1.051446945,26.22324159,0.029949239,3.990353698,0.2,0.768551237,0.438515901,0.311897106,1.376205788,0.26136646,0.4376931,0.034275618,1.467364878,2.244249112,0.194931677,0.298136646,31.37992877,254.8,2.7,30,92.5,[26601] WANG BIN (2023)
47.08,3.24,14.79,11.53,0.21,7.12,12.26,2.19,1.15,0.44,39.88,89.81,10.73,42.59,8.31,2.95,7.75,1.06,5.51,1.05,2.69,0.37,2.15,0.31,784.3,22.29,31.05,571.7,5.23,45.34,2.92,1.7,0.46,5.12,188.8,14.24,352.1,68.94,53.24,3.34,1.789143114,2.034096007,40.14747191,21.08837209,35.18618214,12.60068688,41.77209302,8.470165994,4.799037304,2.562790698,3.865116279,22.71961492,0.039589443,19.80930233,0.059273423,4.029161059,1.910722297,0.790697674,3.604651163,1.623686453,0.272727273,0.076267384,4.841292135,3.738764045,0.195796649,0.151207043,22.79127426,251.8,2.9,30,92.5,[26601] WANG BIN (2023)
46.6,3.52,13.05,11.56,0.21,8.67,12.48,2.45,0.97,0.49,42.61,102.2,11.82,47.42,9.03,2.93,8.42,1.16,5.94,1.14,2.88,0.4,2.32,0.35,710.9,24.03,23.82,530.4,4.94,52.21,3.27,2.42,1.36,8.43,156.7,18.33,345.5,81.95,253.9,3.42,1.773200166,2.172700791,28.93617021,22.50431034,29.58385352,12.47673869,44.05172414,6.521015397,4.718715393,2.560344828,3.892241379,17.35326689,0.033506822,20.43965517,0.070850202,4.253017062,1.973366625,1.043103448,3.629310345,1.535166425,0.274350649,0.100707449,4.470812875,13.85160938,0.237192475,0.73487699,18.60835886,251.8,2.9,30,92.5,[26601] WANG BIN (2023)
45.28,3.73,14.41,12.37,0.19,7.37,12.53,2.45,1.17,0.5,40.36,86.23,10.46,42.4,8.34,2.81,7.8,1.07,5.56,1.06,2.69,0.35,2.03,0.28,875.5,21.55,27.66,486.8,5.02,50.24,3.27,1.51,0.42,6.99,174.8,18.4,405.6,64.25,137.9,3.62,1.872853828,2.331322506,26.45652174,24.74876847,40.62645012,13.50618362,42.47783251,8.11136891,4.839328537,2.738916256,4.108374384,20.95923261,0.031593375,20.88669951,0.055776892,4.001392111,1.967517401,0.743842365,3.842364532,1.200197239,0.288834951,0.070069606,3.491847826,7.494565217,0.158407298,0.339990138,19.16491056,251.8,2.9,30,92.5,[26601] WANG BIN (2023)
45.82,3.79,13.94,12.16,0.19,7.25,12.44,2.56,1.26,0.6,51.64,118.5,14.41,58.73,11.6,3.44,10.51,1.45,7.54,1.4,3.5,0.46,2.68,0.39,870.5,30.33,37.66,612.7,3.89,70.61,4.17,2.01,0.48,6.83,109.1,25.9,380.5,57.33,51.94,3.82,1.702604682,2.328058028,23.65637066,26.34701493,28.70095615,13.08967819,44.21641791,3.597098582,4.451724138,2.813432836,4.328358209,9.405172414,0.043262493,21.9141791,0.100257069,3.90702275,1.936366634,0.75,3.921641791,1.610249671,0.307253464,0.066271019,2.213513514,2.005405405,0.150670171,0.136504599,18.79278298,251.8,2.9,30,92.5,[26601] WANG BIN (2023)
45.68,3.82,14.63,12.15,0.18,7.25,12.21,2.35,1.18,0.55,44.66,98.68,11.84,47.62,9.37,3.1,8.5,1.18,6.06,1.15,2.9,0.39,2.22,0.32,888.6,22.67,27.72,531.1,4.71,59.1,3.65,1.07,0.51,6.9,153.9,10.75,391,57.84,131.5,3.53,1.970004411,2.606969563,49.40465116,26.62162162,39.19717689,13.66605846,44.45045045,6.788707543,4.766275347,2.72972973,4.220720721,16.42475987,0.031195138,21.45045045,0.067940552,4.352889281,2.100573445,0.481981982,3.828828829,1.35831202,0.28879668,0.047198941,5.380465116,12.23255814,0.147928389,0.336317136,21.84706443,251.8,2.9,30,92.5,[26601] WANG BIN (2023)
50.71,3.36,15.99,10.52,0.13,5.29,8.85,3.23,1.26,0.66,50.91,113.2,14.38,58.37,11.72,3.31,10.85,1.56,8.23,1.59,4.09,0.55,3.17,0.46,1010,35.94,32.8,518.2,6.21,69.3,4.29,2.39,0.69,7.88,275,13.95,315.3,38.62,67.3,4.49,1.416527546,1.928213689,37.14695341,21.86119874,28.10239288,10.90991495,35.70977918,7.651641625,4.343856655,2.596214511,3.697160883,23.46416382,0.032475248,18.41324921,0.074074074,3.149693934,1.624095715,0.753943218,3.422712934,1.643514114,0.507428571,0.066499722,2.768458781,4.82437276,0.122486521,0.21344751,15.98748999,250.6,3.6,30,92.5,[26601] WANG BIN (2023)
45.44,3.58,14.99,11.74,0.19,7.04,12.61,2.51,1.42,0.48,46.53,95.23,11.43,46.05,8.95,3.02,8.37,1.12,5.82,1.06,2.71,0.36,2.05,0.3,892.2,23.56,41.48,566.6,6.7,56.38,3.58,4.6,1.34,6.07,253.6,20.15,363,78.81,102.3,3.93,1.974957555,2.393039049,28.1191067,27.50243902,37.86926995,15.41901822,46.45365854,10.76400679,5.198882682,2.83902439,4.365853659,28.33519553,0.046491818,22.46341463,0.044776119,4.042020374,1.954584041,2.243902439,4.082926829,1.560881543,0.311646586,0.19524618,3.911166253,5.076923077,0.217107438,0.281818182,18.03075524,250.6,3.6,30,92.5,[26601] WANG BIN (2023)
46.12,3.81,16.73,11.49,0.2,4.86,9.7,4.04,1.6,1.45,112.6,234.6,28.9,114.8,20.43,6.62,17.83,2.26,10.92,1.98,4.74,0.56,2.98,0.41,1323,44.07,46.44,1110,2.55,113.5,5.61,1.75,0.32,3.95,90.96,10.45,239.6,2.19,2.89,5.64,2.555026095,2.575448151,106.2200957,38.08724832,30.02042206,25.66845071,78.72483221,2.063989108,5.511502692,3.66442953,6.855704698,4.452276065,0.035102041,38.52348993,0.160784314,5.323349217,2.604946676,0.587248322,5.983221477,4.632721202,0.581419624,0.039709553,0.209569378,0.276555024,0.009140234,0.01206177,24.9692602,250.6,3.6,30,92.5,[26601] WANG BIN (2023)
46.2,3.79,16.82,11.4,0.2,4.82,9.59,4.07,1.66,1.44,76.15,186.7,20.6,81.61,14.61,5.28,12.67,1.67,8.38,1.53,3.8,0.47,2.58,0.36,1170,31.67,24.26,1078,3.08,69.84,4.27,1.03,0.33,4.23,129,6.14,235.5,2.44,3.81,5.73,2.404483739,2.205241554,175.5700326,27.06976744,36.94347963,20.05061656,72.36434109,4.073255447,5.212183436,3.248062016,5.662790698,8.829568789,0.020735043,31.63178295,0.116883117,5.89516893,2.576886644,0.399224806,4.910852713,4.577494692,0.597676874,0.032522892,0.397394137,0.620521173,0.010360934,0.016178344,30.01904053,250.6,3.6,30,92.5,[26601] WANG BIN (2023)
46.91,2.41,19.42,11.33,0.19,4.2,8.51,4.04,2.09,0.9,38.3,88.41,11.35,47.97,9.81,3.86,9.03,1.23,6.41,1.21,3.13,0.4,2.25,0.33,1188,25.33,13.38,986.1,11.48,32.98,1.46,1.33,0.56,5.53,492.3,9.84,221.3,18.46,33.18,6.13,1.512041058,1.302013423,100.2134146,14.65777778,46.90090801,11.56361932,39.29333333,19.43545203,3.904179409,2.848888889,4.36,50.18348624,0.011262626,21.32,0.028745645,3.490327675,1.893801816,0.591111111,4.013333333,4.45594216,0.720238095,0.052506909,1.87601626,3.37195122,0.083416177,0.149932219,32.52530018,251.9,3,30,92.5,[26601] WANG BIN (2023)
45.71,4.02,15,13.44,0.21,6.01,10.86,2.88,1.5,0.37,32.97,67.92,7.94,32.63,6.78,2.68,6.51,0.91,4.68,0.88,2.23,0.3,1.84,0.27,914.6,18.85,41.74,839.1,6.3,47.71,3.22,1.89,0.32,5.17,278.9,20.03,442.7,49.72,34.59,4.38,1.749071618,2.531034483,41.89216176,25.92934783,48.5198939,12.17246835,36.91304348,14.79575597,4.862831858,2.543478261,3.684782609,41.13569322,0.045637437,17.73369565,0.042857143,3.603183024,1.731034483,1.027173913,3.538043478,1.895414502,0.403738318,0.100265252,2.482276585,1.726909636,0.11231082,0.078134177,27.08498588,251.9,3,30,92.5,[26601] WANG BIN (2023)
45.27,3.65,16.81,12.09,0.2,5.12,10.05,3.15,2.23,1.43,56.44,136.9,18.3,77.16,15.22,4.74,13.63,1.85,9.39,1.75,4.26,0.53,2.89,0.4,1291,33.09,44.11,1021,3.33,66.06,3.54,1.27,0.5,6.35,144.6,10.95,276.4,3.85,9.01,5.38,1.705651254,1.996373527,93.24200913,22.85813149,39.0148081,13.26681559,47.37024221,4.369900272,3.708278581,3.249134948,5.266435986,9.50065703,0.034167312,26.69896194,0.12012012,4.137201571,2.331822303,0.439446367,4.716262976,3.693921852,0.535282258,0.038380175,0.351598174,0.82283105,0.013929088,0.032597685,31.86227543,251.9,3,30,92.5,[26601] WANG BIN (2023)
57.14,1.31,13.23,8.64,0.16,9.19,5.77,4.1,0.32,0.14,12.08,25.38,3.16,13.51,3.48,1.22,3.85,0.63,3.99,0.83,2.41,0.34,2.15,0.32,3.96,23.5,0.96,204.8,2.26,17.21,1.15,1.35,0.29,7.5,96.76,41.14,217.4,185.56,635.2,4.42,0.514042553,0.732340426,4.978123481,8.004651163,0.168510638,3.816858012,11.80465116,4.117446809,3.471264368,1.855813953,1.618604651,27.8045977,0.242424242,6.28372093,0.14159292,1.08,0.574893617,0.627906977,1.790697674,0.942042318,0.767075306,0.057446809,4.510452115,15.43996111,0.853541858,2.921803128,38.5824955,267.6,5.5,30,92.5,[26601] WANG BIN (2023)
54.95,1.28,15.04,8.66,0.16,9.26,5.76,4.12,0.62,0.14,6.78,15.82,2.13,9.66,2.74,1.01,3.27,0.55,3.54,0.75,2.21,0.31,2.04,0.3,3.13,21.26,0.32,407.6,2.22,16.29,1.02,1.07,0.16,7.88,94.12,38.12,213.6,183.12,645,4.74,0.318908749,0.766227658,10.69254984,7.985294118,0.147224835,2.257756267,7.754901961,4.427093133,2.474452555,1.735294118,1.343137255,34.35036496,0.102236422,4.735294118,0.135135135,0.744120414,0.454374412,0.524509804,1.602941176,1.9082397,0.821366025,0.050329257,4.803777545,16.92025184,0.857303371,3.019662921,38.64273533,267.6,5.5,30,92.5,[26601] WANG BIN (2023)
57.63,1.1,12.93,8.16,0.16,9.18,6.61,3.96,0.17,0.1,4.68,11.9,1.7,8,2.43,0.7,3.04,0.54,3.58,0.76,2.22,0.32,2.04,0.3,363,21.18,2.71,99.12,1.92,11.33,0.78,0.83,0.14,8.54,79.06,39.18,212.6,187.48,584.8,4.13,0.220963173,0.534938621,2.529862175,5.553921569,17.1388102,1.558451229,5.833333333,3.732766761,1.925925926,1.754901961,1.191176471,32.53497942,0.007465565,3.921568627,0.15625,0.561850803,0.377714825,0.406862745,1.490196078,0.466227658,0.624427481,0.039187913,4.785094436,14.92598264,0.881843838,2.75070555,37.67865577,267.6,5.5,30,92.5,[26601] WANG BIN (2023)
49.35,2.28,14.47,10.46,0.2,8.44,10.2,3.13,1.2,0.29,24.7,49.2,6.43,26.9,6.19,1.83,6.17,1.06,6.1,1.29,3.53,0.5,3.17,0.5,297,32.3,30,310,4.55,38.2,2.24,2.16,0.74,4.09,176,45.7,317,41.7,9.26,4.33,0.764705882,1.182662539,6.783369803,12.05047319,9.19504644,5.293162427,15.52050473,5.448916409,3.990306947,1.924290221,1.952681388,28.43295638,0.101010101,8.485804416,0.10989011,1.523219814,0.832817337,0.681388013,1.94637224,0.977917981,0.424365482,0.066873065,0.912472648,0.202625821,0.131545741,0.029211356,29.7569066,190,0.7,30.0033,93.9117,[23980] DONG XIN (2020)
49.4,2.28,14.53,10.36,0.19,8.33,10.35,3.08,1.19,0.29,24.84775225,51.87544735,6.512746374,27.51594503,6.339575607,1.922384318,6.5461181,1.064546922,6.706197661,1.27044971,3.912632428,0.520288724,3.216592825,0.472050229,301.0683288,35.63884497,28.73791198,290.7963427,3.687477143,40.53799567,2.271886269,2.031477697,0.798305581,4.180148496,135.6433881,44.62813022,311.1896483,39.32762022,8.085388208,4.26,0.697209808,1.137466596,6.51598759,12.60277501,8.44775775,5.247694562,16.1274523,3.806054551,3.91946619,2.084876149,1.970897764,21.39628841,0.095453122,8.554376176,0.128014415,1.455587222,0.772077351,0.631561969,2.03510934,0.934466632,0.412011173,0.057001783,0.881229396,0.181172462,0.126378305,0.025982189,29.04196646,190,0.7,30.0033,93.9117,[23980] DONG XIN (2020)
