SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V
66.79794468,0.615365681,15.55849564,3.849112335,0.092304852,1.630719055,3.189645447,3.528096571,4.574218229,0.164097515,39.4,74.2,7.97,28.8,5.35,0.953051076,4.968608817,0.709,4.01,0.8374,2.36,0.338,2.22,0.314,331,25.3,209,547,3.67,12.2,0.9165,31.6,2.42,20.5,125,12.8,78.1,7.89,17.9,8.102314801,1.557312253,0.482213439,42.734375,5.495495495,13.08300395,12.73045197,33.42342342,4.940711462,7.364485981,1.806306306,2.40990991,23.36448598,0.63141994,12.97297297,0.085558583,2.932806324,1.138339921,14.23423423,2.23811208,7.003841229,2.540192926,1.249011858,0.61640625,1.3984375,0.101024328,0.229193342
65.70636893,0.631596104,15.89177295,3.814025508,0.081496272,1.375249582,3.117232387,4.879589259,4.319302392,0.183366611,40.5,77.7,8.42,29.5,5.51,1.08852662,4.9294452,0.718,4,0.848,2.34,0.321,2.19,0.324,353,24.7,181.45,693,3.25,11.3,0.8125,24.6,1.51,29.6,116,12.9,71.1,7.04,6.88,9.198891651,1.639676113,0.457489879,53.72093023,5.159817352,14.29149798,13.26512918,35.47945205,4.696356275,7.350272232,1.826484018,2.515981735,21.05263158,0.514022663,13.47031963,0.099692308,3.145748988,1.194331984,11.23287671,2.250888219,9.746835443,2.950980392,0.995951417,0.545736434,0.533333333,0.099015471,0.09676512
65.77590871,0.632853249,15.80091662,3.867549939,0.091865794,1.398401535,3.113229695,4.766813992,4.358521573,0.193938899,36.9,72.3,7.91,28.8,5.45,1.041699034,4.933434892,0.759,4.23,0.85542,2.47,0.345,2.38,0.343,352,25.4,179.55,683,3.2,13.2,1.0205,23.7,1.84,26.7,115,12.4,71.9,7.69,7.21,9.125335565,1.452755906,0.519685039,55.08064516,5.546218487,13.85826772,11.12115732,30.37815126,4.527559055,6.770642202,1.777310924,2.289915966,21.10091743,0.510085227,12.10084034,0.1071875,2.846456693,1.133858268,9.957983193,2.072871803,9.49930459,2.931147541,0.933070866,0.62016129,0.581451613,0.106954103,0.100278164
65.78772413,0.65460422,15.83323957,3.967515266,0.122738291,1.483087686,3.0480009,4.45949125,4.449263059,0.194335628,46.4,85.8,9.02,31.5,5.95,1.063017864,5.401656673,0.796,4.29,0.89676,2.55,0.356,2.48,0.363,343,26.7,182.4,689,2.83,12.9,0.923,23.7,3.05,28.8,95.1,12.7,74.9,38.4,7.87,8.908754309,1.737827715,0.483146067,54.2519685,5.201612903,12.84644195,13.42044372,34.59677419,3.561797753,7.798319328,1.72983871,2.399193548,15.98319328,0.531778426,12.7016129,0.128268551,3.213483146,1.179775281,9.556451613,2.178087368,9.198931909,2.922818792,0.887640449,3.023622047,0.619685039,0.512683578,0.105073431
66.89103912,0.574612393,16.24306104,3.352247658,0.082087485,1.241573207,3.006454128,3.858111783,4.576377274,0.174435905,39.9,74.3,7.82,27.6,4.79,1.090334923,4.50714714,0.643,3.57,0.7526,2.07,0.297,2.05,0.289,361,21.7,188.1,787,2.88,12,0.871,24.4,1.71,31,99.5,11.3,63,4.46,6.18,8.434489057,1.838709677,0.552995392,69.6460177,5.853658537,16.6359447,13.9610991,36.24390244,4.585253456,8.329853862,1.741463415,2.336585366,20.77244259,0.521052632,13.46341463,0.100347222,3.423963134,1.271889401,11.90243902,2.198608361,12.49206349,2.805460751,1.124423963,0.394690265,0.546902655,0.070793651,0.098095238
65.61586913,0.616728508,15.45865391,4.012779424,0.090992731,1.74908249,3.255517698,4.559746838,4.468754107,0.171875158,24.8,57,6.79,25.7,5.1,0.511179047,4.516555631,0.726,4.44,0.94022,2.85,0.438,3.3,0.487,146,28.5,300.2,372,4.92,16.5,1.3975,34.7,4.11,26.8,167,8.29,24.3,3.99,4.67,9.028500945,0.870175439,0.578947368,44.87334138,5,5.122807018,5.390615011,17.27272727,5.859649123,4.862745098,1.345454545,1.545454545,32.74509804,2.056164384,7.787878788,0.09898374,2,0.901754386,10.51515152,1.368653222,15.30864198,2.773291925,1.21754386,0.481302774,0.563329312,0.164197531,0.19218107
65.51218618,0.773725897,16.00390935,4.70954737,0.101806039,1.476187567,2.830207888,3.787184656,4.601632969,0.203612078,41.7,83.2,9.53,33.3,6.36,1.127218642,5.892702245,0.886,4.95,1.01548,2.9,0.409,2.71,0.39,311,30.1,241.3,823,4.25,15.7,1.079,28.3,3.38,23.4,157,14,71.7,4.81,6.06,8.388817625,1.38538206,0.521594684,58.78571429,5.793357934,10.33222591,11.03741417,30.70110701,5.215946844,6.556603774,1.826568266,2.346863469,24.68553459,0.775884244,12.28782288,0.091764706,2.764119601,1.106312292,10.44280443,2.174428873,11.47838215,2.964028777,0.940199336,0.343571429,0.432857143,0.067085077,0.084518828
71.45702874,0.326894199,14.7000235,2.473158922,0.071508106,0.612926622,1.317792238,4.075962039,4.862551205,0.102154437,22.9,49.4,5.57,20.6,3.77,0.611754853,3.455800545,0.54,3.18,0.68582,2,0.305,2.22,0.344,174,20.5,277.4,461,5.07,12.8,1.092,29.9,3.61,20,173,8.59,28.7,3.51,3.01,8.938513244,1.117073171,0.624390244,53.66705471,5.765765766,8.487804878,7.399171323,22.25225225,8.43902439,6.074270557,1.432432432,1.698198198,45.88859416,1.594252874,9.279279279,0.067850099,2.409756098,1.004878049,13.46846847,1.556666912,16.06271777,6.782945736,1.458536585,0.408614668,0.350407451,0.122299652,0.104878049
71.49679911,0.325170206,14.4294279,2.377807133,0.060969414,0.599532568,1.046641601,4.521898181,5.060461335,0.081292552,32.3,66.1,6.17,21.1,3.72,0.49257652,3.464997804,0.545,3.13,0.69536,2.16,0.337,2.41,0.366,160,20,276.45,451,4.11,14.5,1.235,32.4,3.69,21.2,146,8.01,27.9,9.59,3.78,9.582359516,1.615,0.725,56.30461923,6.01659751,8,9.613600154,27.42738589,7.3,8.682795699,1.298755187,1.543568465,39.24731183,1.7278125,8.755186722,0.089051095,3.305,1.055,13.4439834,1.437758425,16.16487455,9.155339806,1.62,1.197253433,0.471910112,0.343727599,0.135483871
72.08450935,0.327238516,14.53143535,2.319302982,0.061357222,0.623798421,1.196465824,3.75301673,5.010839776,0.092035833,19.6,46.4,5.41,20.4,4.05,0.503640812,3.640614696,0.614,3.71,0.79394,2.39,0.383,2.72,0.411,150,23.6,288.8,427,3.87,16.1,1.1765,31.6,3.38,21.2,131,8.1,26.9,3.82,2.79,8.763856506,0.830508475,0.68220339,52.71604938,5.919117647,6.355932203,5.168776371,17.05882353,5.550847458,4.839506173,1.363970588,1.488970588,32.34567901,1.925333333,7.5,0.10620155,1.966101695,0.86440678,11.61764706,1.338461285,15.87360595,7.324786325,1.338983051,0.471604938,0.344444444,0.142007435,0.103717472
71.56141427,0.326997752,15.20539546,2.483139178,0.051093399,0.582464746,0.78683834,4.537093807,4.404250971,0.061312078,30.4,62.5,7.36,27,5.69,0.995703099,5.500937259,0.92,5.81,1.2932,3.89,0.589,3.98,0.602,120,36,141.55,515,6.22,13.2,1.0595,15.8,3.86,25,214,11.6,21.4,3.69,6.44,8.941344778,0.844444444,0.366666667,44.39655172,3.316582915,3.333333333,5.478871149,15.70351759,5.944444444,5.342706503,1.459798995,1.429648241,37.60984183,1.179583333,6.783919598,0.096784566,1.736111111,0.75,3.969849246,1.38214504,24.06542056,11.36363636,0.438888889,0.318103448,0.555172414,0.172429907,0.300934579
65.33070656,0.707997291,16.1505469,4.54349566,0.194955776,1.34416877,2.862771655,5.00728519,3.632333928,0.225738267,20.7,50.3,6.49,28.2,6.69,0.675556575,6.453426044,1.06,6.37,1.3886,3.96,0.601,4.28,0.599,234,41.1,215.65,381,5.68,22.4,1.4495,25.6,2.92,19.4,212,12.7,66.4,2.66,3.45,8.639619118,0.503649635,0.545012165,30,5.23364486,5.693430657,3.469182539,11.75233645,5.158150852,3.094170404,1.488317757,1.563084112,31.68908819,0.921581197,6.588785047,0.105457746,1.223844282,0.686131387,5.981308411,1.507809823,5.737951807,3.017921147,0.622871046,0.209448819,0.271653543,0.040060241,0.051957831
64.74687057,0.729686954,16.9164046,3.773817599,0.164436497,1.572424,2.970134221,5.303077018,3.504552836,0.318595712,28.9,75.9,10.3,41.4,9.71,1.146628335,8.632660696,1.48,8.45,1.8232,5.4,0.859,5.97,0.892,295,56.7,241.3,383,5.11,30.9,1.989,23.9,4.01,13.5,193,10.7,46,4.44,4.83,8.807629853,0.509700176,0.544973545,35.79439252,5.175879397,5.202821869,3.472354741,12.71356784,3.403880071,2.976313079,1.415410385,1.626465662,19.87641607,0.817966102,6.934673367,0.174559687,1.338624339,0.73015873,4.003350084,1.446006817,8.326086957,2.965397924,0.421516755,0.414953271,0.451401869,0.096521739,0.105
74,0.34,14.32,2.19,0.04,0.58,2.03,2.61,3.81,0.09,39.6,76.9,8.33,31,5.95,1.15,5.24,0.8,4.41,0.89,2.57,0.39,2.49,0.39,242,25.5,153,507,5.68,13.9,1.24,18,2.56,41.8,220,19.1,8.2,5.9,13.5,6.42,1.552941176,0.545098039,26.54450262,5.582329317,9.490196078,11.40765594,30.88353414,8.62745098,6.655462185,1.771084337,2.389558233,36.97478992,0.632231405,12.4497992,0.068661972,3.015686275,1.215686275,7.228915663,2.104417671,61.82926829,3.165829146,0.705882353,0.308900524,0.706806283,0.719512195,1.646341463
68.78,0.65,15.74,3.96,0.06,1.27,4.79,2.36,1.93,0.45,79.3,152,16.1,59.2,9.94,1.63,8.63,1.23,6.37,1.2,3.15,0.4,2.46,0.38,315,32,107,272,7.31,14.1,1.05,19,1.41,14.8,295,18,45,6,17.5,4.29,2.478125,0.440625,15.11111111,5.731707317,9.84375,23.12270591,61.78861789,9.21875,7.977867203,2.589430894,4.040650407,29.67806841,0.33968254,24.06504065,0.051983584,4.75,1.85,7.723577236,3.508130081,6.044444444,0.895522388,0.59375,0.333333333,0.972222222,0.133333333,0.388888889
52.37,0.84,16.92,9.62,0.27,5.15,6.86,4.67,2.5,0.81,139,239,25.7,83.2,10.7,1.76,6.94,0.74,3.2,0.58,1.58,0.24,1.53,0.27,675,16.7,143,370,8.12,12.2,0.52,73.4,7.5,37.1,291,21.6,184,27.5,85.2,7.17,8.323353293,0.730538922,17.12962963,7.973856209,40.41916168,65.16643226,156.2091503,17.4251497,12.99065421,2.091503268,6.993464052,27.19626168,0.211851852,54.37908497,0.033251232,14.31137725,4.982035928,47.97385621,4.535947712,2.010869565,1.044843049,4.395209581,1.273148148,3.944444444,0.149456522,0.463043478
66.25,0.34,17.17,2.97,0.06,1.19,3.35,5.46,3.03,0.19,54.6,95.7,10.8,37.5,5.68,1.38,3.79,0.45,2.04,0.34,0.91,0.14,0.84,0.12,1223,9.59,85.4,1441,4.07,9.56,0.59,30.8,3.41,46.3,157,4.43,63.9,5.62,7.06,8.48,5.693430657,0.996871741,325.282167,11.38095238,127.5286757,46.62447257,113.9285714,16.37122002,9.612676056,2.428571429,6.761904762,27.64084507,0.069828291,44.64285714,0.029484029,9.979144943,3.910323253,36.66666667,4.511904762,22.55086072,2.534534535,3.211678832,1.268623025,1.593679458,0.087949922,0.110485133
71.28,0.12,15.52,1.58,0.04,0.67,2.52,4.95,3.23,0.09,24.7,43.7,4.89,16.6,2.46,0.72,1.64,0.2,0.91,0.15,0.42,0.07,0.39,0.06,961,4.43,82.1,1094,2.51,4.71,0.29,14.3,2.33,43.1,89.4,2.65,33.5,3.04,3.87,8.18,5.575620767,1.063205418,412.8301887,12.07692308,216.9300226,45.42897328,112.0512821,20.18058691,10.04065041,2.333333333,6.307692308,36.34146341,0.085431842,42.56410256,0.023904382,9.864559819,3.74717833,36.66666667,4.205128205,32.65671642,3.247011952,3.227990971,1.147169811,1.460377358,0.090746269,0.115522388
67.17,0.33,16.88,2.79,0.06,1.13,3.49,5.55,2.43,0.17,43.7,78.7,8.83,30.5,4.79,1.14,3.21,0.38,1.76,0.32,0.78,0.12,0.74,0.11,1106,8.42,72.2,811,3.42,8.87,0.52,24.8,4.01,41.1,127,4.36,59.6,5.09,6.21,7.98,5.190023753,1.053444181,186.0091743,11.98648649,131.3539192,42.35944806,106.3513514,15.08313539,9.123173278,2.378378378,6.472972973,26.51356994,0.065280289,41.21621622,0.032163743,9.346793349,3.622327791,33.51351351,4.337837838,13.60738255,2.286127168,2.945368171,1.167431193,1.424311927,0.085402685,0.104194631
55.84,0.8,17.57,7.85,0.17,4.43,5.24,5.05,2.58,0.47,49.7,88.7,9.62,32.2,4.31,0.78,2.9,0.32,1.39,0.25,0.65,0.1,0.62,0.11,859,6.97,154,503,2.92,6.45,0.14,23.1,2.05,33.2,113,10.6,152,95.8,97.3,7.63,7.130559541,0.925394548,47.45283019,10.40322581,123.2424677,57.49965973,143.0645161,16.21233859,11.53132251,2.241935484,6.951612903,26.21809745,0.179278231,51.93548387,0.037671233,12.72596844,4.619799139,37.25806452,4.677419355,3.309210526,1.457198444,3.31420373,9.037735849,9.179245283,0.630263158,0.640131579
57.14,0.75,17.01,7.48,0.18,3.89,5.57,4.87,2.4,0.71,128,217,23.4,75.5,9.42,1.57,5.97,0.63,2.63,0.47,1.21,0.2,1.1,0.2,944,13,139,545,6.29,9.66,0.37,68.6,5.99,32.8,243,13.2,144,26.1,66,7.27,9.846153846,0.743076923,41.28787879,8.781818182,72.61538462,83.46758727,197.2727273,18.69230769,13.5881104,2.390909091,8.563636364,25.79617834,0.147245763,68.63636364,0.031796502,16.69230769,5.807692308,62.36363636,5.427272727,3.784722222,1.304189435,5.276923077,1.977272727,5,0.18125,0.458333333
57.12,0.57,16.03,7.1,0.19,3.99,4.6,2.91,7.03,0.45,72.9,130,14.9,52.5,7.93,1.81,5.6,0.67,2.99,0.53,1.34,0.22,1.22,0.18,868,14.1,212,2801,4.37,9.62,0.51,36.2,4.21,66,166,15.5,145,20.7,61.7,9.94,5.170212766,0.682269504,180.7096774,7.885245902,61.56028369,42.86158954,106.557377,11.77304965,9.192938209,2.450819672,6.5,20.9331652,0.244239631,43.03278689,0.041189931,9.219858156,3.723404255,29.67213115,4.590163934,19.31724138,2.159645233,2.567375887,1.335483871,3.980645161,0.142758621,0.425517241
66.75,0.32,17.02,2.93,0.06,1.19,3.41,5.49,2.65,0.18,46.8,82.6,9.31,32.1,4.82,1.17,3.2,0.39,1.68,0.31,0.77,0.12,0.67,0.11,1203,8.16,75.2,1027,3.34,7.54,0.46,25.9,2.68,41.1,132,4.53,59.1,5.71,7.14,8.14,5.735294118,0.924019608,226.7108168,11.25373134,147.4264706,50.10391083,123.2835821,16.17647059,9.709543568,2.507462687,7.194029851,27.38589212,0.062510391,47.91044776,0.032934132,10.12254902,3.933823529,38.65671642,4.776119403,17.37732657,2.386430678,3.174019608,1.260485651,1.57615894,0.096615905,0.120812183
65.66,0.26,17.79,2.49,0.05,1.04,2.87,5.11,4.57,0.16,51.8,91.6,10.1,34.4,4.95,1.5,3.25,0.38,1.61,0.3,0.75,0.12,0.66,0.1,1309,7.87,110,3120,3.32,7.62,0.46,30.1,3.16,53.4,133,3.88,53.2,4.97,5.94,9.68,6.581956798,0.968233799,804.1237113,11.54545455,166.3278272,56.2971487,138.7878788,16.89961881,10.46464646,2.439393939,7.5,26.86868687,0.084033613,52.12121212,0.030120482,11.63913596,4.371029225,45.60606061,4.924242424,58.64661654,3.375438596,3.824650572,1.280927835,1.530927835,0.093421053,0.111654135
68.34,0.27,16.51,2.29,0.05,0.89,3.07,5.55,2.85,0.17,43.2,77.6,8.77,30.7,4.7,1.2,3.13,0.38,1.72,0.3,0.75,0.12,0.7,0.11,1212,8.09,79,1344,3.52,7.99,0.5,26.3,3.99,44.2,137,3.5,47.6,4.86,8.36,8.4,5.339925834,0.987639061,384,11.41428571,149.8145859,44.2676311,110.8571429,16.93448702,9.191489362,2.457142857,6.714285714,29.14893617,0.065181518,43.85714286,0.03125,9.592088999,3.794808405,37.57142857,4.471428571,28.23529412,2.735294118,3.25092707,1.388571429,2.388571429,0.10210084,0.175630252
72.75,0.36,15.14,2.03,0.03,0.57,1.85,3.65,3.52,0.09,32.9,63,6.98,25.2,3.99,1.09,2.91,0.36,1.61,0.25,0.64,0.085,0.52,0.07,386,7.84,113,688,3.85,5.27,0.18,9.98,0.79,35.5,143,3.92,23.5,2.17,2,7.17,4.196428571,0.672193878,175.5102041,10.13461538,49.23469388,45.38299253,121.1538462,18.23979592,8.245614035,3.096153846,7.673076923,35.839599,0.292746114,48.46153846,0.018181818,8.035714286,3.214285714,19.19230769,5.596153846,29.27659574,3.868852459,1.272959184,0.553571429,0.510204082,0.092340426,0.085106383
59.97,0.9,18.55,7.49,0.18,2.18,5.58,2.49,2.03,0.63,34,71.7,9.4,38.9,7.98,2.04,7.25,1.06,5.8,1.12,3.39,0.46,3.05,0.46,682,35,93,418,1.75,8.06,0.68,4.88,1.6,9.75,67.6,10.4,53.6,2.42,1.18,4.53,0.971428571,0.230285714,40.19230769,2.642622951,19.48571429,7.996126444,23.50819672,1.931428571,4.260651629,1.901639344,2.616393443,8.471177945,0.136363636,12.75409836,0.262857143,2.048571429,1.111428571,1.6,2.37704918,7.798507463,0.811252269,0.139428571,0.232692308,0.113461538,0.045149254,0.022014925
72.28,0.28,15.25,1.85,0.06,0.54,2.07,4.37,3.21,0.08,29.4,55.4,6.22,22.6,4.74,1.25,4.8,0.92,6.3,1.37,4.47,0.73,4.91,0.76,243,43.9,112,640,2.82,12.9,0.47,14.5,1.82,24.1,99.3,6.44,17,1.32,2.11,7.59,0.669703872,0.293849658,99.37888199,2.627291242,5.535307517,4.295032097,11.28309572,2.261958998,6.202531646,1.283095723,0.965376782,20.94936709,0.46090535,4.602851324,0.269503546,1.261958998,0.514806378,2.953156823,0.977596741,37.64705882,3.673170732,0.330296128,0.204968944,0.327639752,0.077647059,0.124117647
75.99,0.17,13.25,1.05,0.03,0.18,1.27,3.23,4.78,0.03,54.6,101,10.8,38.7,6.27,1.11,4.93,0.63,2.82,0.43,1.03,0.11,0.62,0.1,250,11.4,131,926,2.05,6.76,0.28,17.3,0.53,22.2,74.5,3.41,7.03,1.01,1.01,8.02,4.789473684,0.592982456,271.5542522,10.90322581,21.92982456,63.16864026,162.9032258,6.535087719,8.708133971,4.548387097,10.11290323,11.88197767,0.524,62.41935484,0.048780488,8.859649123,3.394736842,27.90322581,7.951612903,131.7211949,6.307086614,1.51754386,0.296187683,0.296187683,0.143669986,0.143669986
80.21,0.1,11.55,0.59,0.02,0.11,1.03,2.55,3.83,0.02,20.8,39.4,4.39,15.8,3.14,0.85,2.67,0.4,2.78,0.79,3.45,0.69,5.76,1.03,143,23,124,508,2.74,5.16,0.23,10.6,0.78,25,84.2,5.03,6.4,1.65,1.48,6.38,0.904347826,0.224347826,100.9940358,0.895833333,6.217391304,2.590248476,6.840277778,3.660869565,6.624203822,0.482638889,0.545138889,26.81528662,0.867132867,2.743055556,0.375912409,1.713043478,0.686956522,1.840277778,0.463541667,79.375,6.165048544,0.460869565,0.328031809,0.294234592,0.2578125,0.23125
76.45,0.2,12.97,1.02,0.03,0.23,1.25,3.15,4.68,0.02,49.4,91.5,10,35.2,5.93,0.95,4.6,0.56,2.4,0.34,0.83,0.091,0.53,0.079,208,8.81,131,798,1.82,8.59,0.39,16.6,0.49,21.5,64.6,3.9,11.8,1.04,1.33,7.83,5.607264472,0.975028377,204.6153846,16.20754717,23.60953462,66.85773426,172.6415094,7.332576617,8.330522766,4.528301887,11.18867925,10.89376054,0.629807692,66.41509434,0.043406593,10.38592509,3.995459705,31.32075472,8.679245283,67.62711864,6.241935484,1.884222474,0.266666667,0.341025641,0.088135593,0.112711864
67.56,0.48,17.71,2.77,0.05,1.02,3.8,5,1.45,0.15,25.3,48,5.46,20.2,3.43,1.05,2.69,0.36,1.94,0.36,1.09,0.16,1.04,0.16,615,10.9,79.5,290,3.92,4.57,0.25,4.9,0.8,12.7,169,5.14,33.1,1.92,4.2,6.45,2.321100917,0.419266055,56.42023346,4.394230769,56.42201835,17.44969166,46.15384615,15.50458716,7.376093294,1.865384615,3.298076923,49.27113703,0.129268293,19.42307692,0.040816327,4.403669725,1.853211009,4.711538462,2.586538462,8.761329305,1.695767196,0.449541284,0.373540856,0.817120623,0.058006042,0.126888218
70.71,0.4,14.97,2.63,0.06,0.84,2.21,3.97,4.1,0.12,36.1,71.5,8.2,29.9,5.84,0.99,4.71,0.75,4.42,0.89,2.65,0.39,2.77,0.4,251,27.13,159,530,3.78,12.7,1.38,26.2,4.61,12.8,123,6.17,41.4,2.06,2.32,8.06,1.330630299,0.468116476,85.89951378,4.584837545,9.251750829,9.348200277,25.81227437,4.533726502,6.181506849,1.59566787,2.108303249,21.06164384,0.633466135,10.79422383,0.105820106,2.635458902,1.102100995,9.458483755,1.700361011,12.80193237,3.65,0.965720604,0.333873582,0.376012966,0.049758454,0.056038647
70.18,0.31,15.08,2.65,0.05,1,2.36,3.53,4.72,0.11,42.3,76.7,8,27.1,4.6,0.92,3.36,0.5,2.75,0.54,1.52,0.24,1.72,0.26,378,16.39,178,839,3.06,10.4,0.94,27.2,5.84,18.7,106,5.96,49.4,3.02,6.86,8.25,2.580841977,0.634533252,140.7718121,6.046511628,23.0628432,17.6405652,44.59302326,6.467358145,9.195652174,1.598837209,2.674418605,23.04347826,0.470899471,15.75581395,0.08496732,4.679682733,1.653447224,15.81395349,1.953488372,16.98380567,3.489361702,1.659548505,0.506711409,1.151006711,0.061133603,0.138866397
71.05,0.32,14.84,2.37,0.05,0.96,2.57,3.63,4.09,0.11,45.6,82.7,8.5,28.4,4.75,0.92,3.4,0.5,2.66,0.54,1.62,0.25,1.73,0.29,378,16.43,157,638,2.89,11.1,1.01,28.4,5.11,17,99,5.47,44.5,2.78,5.11,7.72,2.775410834,0.675593427,116.6361974,6.416184971,23.00669507,18.90685593,47.80346821,6.025562995,9.6,1.537572254,2.74566474,20.84210526,0.415343915,16.41618497,0.100346021,5.03347535,1.728545344,16.41618497,1.965317919,14.33707865,3,1.728545344,0.508226691,0.934186472,0.06247191,0.114831461
68.21,0.4,15.39,3.56,0.07,1.64,3.51,3.64,3.46,0.12,37.4,66.9,6.82,23,3.5,0.73,2.82,0.39,2.18,0.44,1.2,0.17,1.23,0.19,486,12.9,100,631,1.94,5.04,0.43,13.1,2.01,25.7,65,7.43,72.2,6.98,9.3,7.1,2.899224806,0.390697674,84.92597577,4.097560976,37.6744186,21.81057254,54.3902439,5.03875969,10.68571429,1.772357724,2.845528455,18.57142857,0.205761317,18.69918699,0.097938144,5.186046512,1.782945736,10.6504065,2.292682927,8.739612188,2.022922636,1.015503876,0.939434724,1.251682369,0.0966759,0.128808864
66.31,0.39,17.24,2.97,0.07,1.25,3.68,5.24,2.63,0.21,44.8,82.4,9.01,32.4,5.03,1.29,3.48,0.41,1.94,0.32,0.88,0.12,0.79,0.12,1136,9.88,80.4,1073,3.28,8.81,0.51,25.2,3.29,41.2,124,4.9,71.6,5.41,5.45,7.87,4.534412955,0.891700405,218.9795918,11.15189873,114.9797571,40.67724189,104.3037975,12.55060729,8.906560636,2.455696203,6.367088608,24.65208748,0.070774648,41.01265823,0.036585366,8.340080972,3.279352227,31.89873418,4.405063291,14.98603352,2.136986301,2.550607287,1.104081633,1.112244898,0.075558659,0.076117318
64.85,0.59,16.12,4.58,0.07,2.19,4.01,3.25,4.15,0.19,29.4,62.6,7.36,28.2,5.39,1.13,4.63,0.65,3.67,0.69,2.03,0.31,2.07,0.32,449,20.74,128,603,4.86,8.19,0.69,22.6,5.82,17.2,165,10.6,97.3,10.4,21.9,7.4,1.417550627,0.394889103,56.88679245,3.956521739,21.64898746,10.18773314,30.24154589,7.955641273,5.454545455,1.77294686,2.603864734,30.6122449,0.285077951,13.62318841,0.065843621,3.018322083,1.359691418,10.9178744,2.236714976,6.197327852,1.842377261,1.089681774,0.981132075,2.066037736,0.10688592,0.225077081
72.65,0.21,15,1.73,0.05,0.59,1.76,4.04,3.85,0.09,20.8,37,3.88,13.2,2.11,0.56,1.63,0.22,1.25,0.24,0.7,0.1,0.73,0.12,393,7.29,215,736,3.26,7.4,0.74,11.7,3.28,41,104,2.84,23.9,1.04,0.92,7.9,2.853223594,1.015089163,259.1549296,10.1369863,53.90946502,20.43812496,50.68493151,14.26611797,9.857819905,1.712328767,2.890410959,49.28909953,0.547073791,18.08219178,0.036809816,5.075445816,1.810699588,16.02739726,2.232876712,30.79497908,4.474285714,1.604938272,0.366197183,0.323943662,0.043514644,0.038493724
71.93,0.24,14.88,2.45,0.08,0.74,2.94,4.06,2.57,0.1,13.6,27.2,3.23,12.4,2.68,0.62,2.51,0.39,2.46,0.49,1.53,0.24,1.81,0.3,357,15.81,70.3,311,2.72,6.88,0.89,4.45,1.52,20.9,82,3.4,30.5,1.51,1.32,6.62,0.860215054,0.435167615,91.47058824,3.801104972,22.58064516,5.389654288,15.02762431,5.186590765,5.074626866,1.359116022,1.480662983,30.59701493,0.196918768,6.850828729,0.110294118,1.720430108,0.784313725,2.458563536,1.386740331,10.19672131,2.253424658,0.281467426,0.444117647,0.388235294,0.049508197,0.043278689
