SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Cr,Co,Ni,A,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Crustal_Thickness
61.65239295,0.544080605,17.32997481,6.196473552,0.110831234,2.82115869,6.216624685,3.395465995,1.591939547,0.141057935,11.86766667,22.759,2.821333333,11.87366667,2.482333333,0.790666667,2.230333333,0.317333333,2.003666667,0.414,1.091,0.150666667,1.128666667,0.168666667,787,11.21033333,29.35966667,762.6573333,2.085333333,2.274333333,0.142333333,4.771666667,2.216,8.264666667,71.41966667,18.14933333,180.8156667,9.187,18.78133333,10.44066667,4.987405542,70.20308646,7.105346426,20.16450088,6.370878061,4.780851352,1.775251033,2.199350265,28.77118303,0.037305803,10.52008269,0.080882353,2.030180489,1.059171598,4.227702303,1.976077967,4.217871976,0.802269044,0.425648955,0.575264473,0.506189392,0.057742047,0.05080865,49.21411951
61.57431211,0.535516663,17.55080081,6.244167696,0.111144968,2.819040545,6.022036432,3.374765383,1.616654076,0.15156132,11.17833333,22.089,2.760333333,11.72766667,2.603,0.72,2.181333333,0.307333333,1.945,0.401666667,1.113333333,0.151333333,1.040333333,0.162666667,769,10.924,28.84933333,759.8736667,2.055,2.305333333,0.144,4.850333333,2.262,8.912666667,71.85566667,18.16766667,186.7033333,8.843333333,18.00833333,10.94866667,4.991419459,70.39545954,7.260895036,21.23261776,6.577779812,4.294403892,1.86959308,2.502082667,27.60494302,0.037515388,11.27298943,0.079156529,2.022061516,1.073568901,4.662287729,2.096763858,4.069952331,0.82885906,0.444007079,0.602645726,0.486762197,0.058642052,0.047365696,49.20902998
62.51530178,0.492800802,17.11728501,6.05607563,0.110628752,2.705375833,6.094638494,3.228348113,1.528688203,0.150857388,12.40466667,23.98766667,2.96,12.48733333,2.664666667,0.735,2.220666667,0.324,2.061333333,0.424666667,1.271,0.174666667,1.224666667,0.198,733,12.18733333,27.27,709.5863333,2.094,2.24,0.15,4.474666667,1.875333333,7.913333333,74.05366667,18.73166667,126.0853333,7.828,16.56466667,8.415333333,4.757036316,60.14441225,6.844674782,19.58709853,6.076281387,4.655241432,1.683179096,2.175830158,27.79096822,0.037203274,10.19651605,0.094555874,1.96824572,1.024615721,3.653783342,1.813282526,5.627826128,0.780528053,0.367157158,0.449257051,0.417901949,0.066743158,0.062084937,49.2340921
60.97371837,0.575033413,17.42250358,6.430966604,0.11097136,3.006315035,6.476692123,3.288787589,1.563687351,0.151324582,12.924,24.108,2.904333333,12.838,2.777333333,0.781333333,2.260333333,0.305,2.019333333,0.403666667,1.104,0.161666667,1.127,0.165,791,11.49966667,27.01866667,731.2033333,2.025333333,2.175,0.142,5.037333333,2.266666667,8.503666667,70.08133333,18.881,188.3533333,10.244,19.209,13.11133333,4.852474939,68.78460243,7.749231762,21.39130435,6.094205627,4.653384542,1.79177758,2.464359657,25.23331733,0.034157606,11.39130435,0.081468071,2.096408591,1.116380185,4.469683525,2.005619639,3.882083318,0.749221184,0.438041682,0.694419434,0.542556009,0.069610307,0.054387145,49.11036116
60.8876503,0.554256995,17.41374706,6.532115762,0.110851399,3.033297375,6.459613347,3.265077573,1.592229187,0.151160999,12.37933333,22.72933333,2.838333333,12.50566667,2.589,0.731333333,2.214666667,0.323333333,2.109666667,0.391333333,1.106666667,0.163666667,1.114666667,0.152333333,788,11.47033333,28.51366667,713.964,1.996,2.039666667,0.132666667,5.179666667,2.327666667,7.807333333,68.94533333,19.33866667,183.5983333,8.205,18.94466667,13.259,4.85730676,68.69896256,7.504778166,20.39114832,6.010752377,4.781511522,1.89264354,2.322667463,26.63010171,0.036184856,11.21919856,0.076319305,1.981575659,1.090261835,4.646830142,1.986842105,3.888728111,0.751950078,0.451570719,0.685621208,0.424279509,0.072217431,0.044689948,48.9900252
61.25924609,0.553881068,17.50264174,6.414240683,0.110776214,2.980887201,6.163185699,3.313215842,1.55086699,0.151058473,11.76266667,22.293,2.791,11.86133333,2.652,0.811666667,2.171333333,0.325666667,2.028,0.392666667,1.072666667,0.160333333,1.101333333,0.163,760,10.92366667,26.704,747.304,2.072666667,2.405333333,0.158333333,4.72,1.991333333,8.112333333,74.98233333,20.159,181.348,11.882,19.51833333,16.763,4.864082831,69.57370844,7.217264521,20.24182809,6.864209207,4.435394672,1.841404359,2.407990315,28.27388135,0.035136842,10.76997579,0.07864265,2.040798266,1.085838088,4.285714287,1.971549637,4.120828462,0.789215686,0.432089347,0.831539263,0.589414157,0.092435538,0.065520436,49.03540592
59.71676903,0.655120673,17.970464,6.479004254,0.120945355,3.517494074,6.641915745,3.275603364,1.461423039,0.161260473,11.98766667,22.94033333,2.933333333,13.29766667,2.755666667,0.851333333,2.877,0.404333333,2.775333333,0.566333333,1.668,0.262,1.899,0.264,605,16.169,27.08066667,704.2673333,2.287333333,3.242,0.214333333,3.328333333,1.496,6.370333333,83.669,20.51233333,180.5276667,36.50666667,19.52733333,19.20366667,4.737026404,37.41727998,4.265749124,12.08021766,5.174655204,4.350187493,1.461470949,1.451114622,30.3625257,0.044761433,7.002457435,0.115418245,1.418784917,0.822417383,1.752676847,1.515007899,3.901160117,0.713201821,0.205846579,0.936200985,1.779742269,0.1063752,0.202222005,48.77693064
60.10275898,0.654165997,17.76312284,6.363685608,0.120769107,3.451983645,6.602044523,3.301022261,1.479421562,0.161025476,11.82266667,23.56133333,2.940333333,13.06433333,2.891666667,0.846,2.659333333,0.402,2.628,0.584333333,1.654,0.267666667,1.805666667,0.284,605,16.098,26.50833333,646.6723333,2.311666667,3.079666667,0.218666667,3.157,1.443333333,5.622,79.36633333,19.01133333,142.4446667,31.663,18.92766667,16.864,4.780443824,37.58230836,4.424492679,13.04855085,4.930198368,4.08853026,1.455418128,1.601439911,27.4465706,0.043815427,7.235185524,0.122855083,1.463618669,0.811550089,1.748384714,1.472770906,4.53981429,0.724085366,0.196111318,0.88704983,1.66548024,0.118389831,0.222282805,48.68156701
59.86382193,0.644888841,17.88558895,6.41050697,0.120916658,3.496506684,6.731027276,3.254673369,1.440923504,0.151145822,11.40166667,22.36933333,2.755,11.862,2.772666667,0.803666667,2.501666667,0.412,2.657666667,0.591,1.651666667,0.259,1.741,0.268,612,16.286,28.00433333,636.199,2.112,3.080666667,0.205666667,3.088666667,1.513666667,5.476333333,77.046,19.845,168.5793333,31.012,19.45266667,20.12766667,4.695596873,37.5782881,4.425427045,12.84855447,4.73081174,4.112166387,1.526517327,1.592571319,27.78768935,0.045758715,6.813325675,0.126893939,1.373531458,0.728355643,1.774076202,1.436913651,3.773884897,0.69760479,0.189651644,1.014243722,1.56271101,0.119395814,0.183960865,48.68156701
56.68428815,0.748107245,16.35726382,7.467221426,0.131424246,6.379130698,7.966331205,3.093524554,1.041284409,0.131424246,7.365,16.24566667,2.348,11.73566667,2.865,0.944333333,2.555666667,0.383666667,2.360666667,0.442666667,1.202666667,0.176666667,1.201,0.165333333,474.5973333,12.32933333,15.73066667,457.0626667,1.914,2.490333333,0.149666667,1.23,0.634,3.686333333,65.21033333,23.36633333,193.2986667,271.022,29.22566667,67.17833333,4.134808963,38.4933492,4.143958146,13.52678324,5.28903969,2.570680628,1.965584236,2.385512073,22.76102385,0.033145291,9.771579242,0.086381052,1.317643561,0.951849249,1.024146545,2.127948932,2.364541228,0.519035533,0.099762085,2.875005349,11.59882452,0.347536455,1.40208934,48.68156701
60.25265835,0.675862734,17.71365613,6.246742556,0.121050042,3.399488676,6.688014814,3.288526138,1.462688006,0.151312552,11.97633333,23.73,2.883666667,12.61433333,2.749666667,0.793,2.852333333,0.383333333,2.762666667,0.570333333,1.654666667,0.270666667,1.751,0.264333333,605,16.07033333,28.33633333,636.4816667,2.1,3.056,0.19,3.166666667,1.505666667,4.585,81.68433333,18.59566667,176.253,30.94366667,18.889,16.66233333,4.751214144,37.64701003,4.621929806,13.55225585,5.082927134,4.355558248,1.577765087,1.570340758,29.70699478,0.046836915,7.204073861,0.125873016,1.476633964,0.784945344,1.808490387,1.628973919,3.611182032,0.71040724,0.197050466,0.896033126,1.664025669,0.094536452,0.175563915,48.68156701
59.76181837,0.644875464,18.2882651,6.513210115,0.120914149,3.516586513,6.347992846,3.194148781,1.450969793,0.161218866,11.51366667,23.37266667,2.974333333,12.52533333,2.847333333,0.837333333,2.913333333,0.414333333,2.748,0.605333333,1.762666667,0.268,1.895333333,0.285,606,17.07333333,25.62466667,637.8913333,2.269,3.25,0.205,3.378333333,1.587,6.584,82.894,20.388,184.0133333,33.89033333,20.271,15.67433333,4.645118575,35.49394768,4.105004789,12.33169188,4.855173761,4.04366659,1.449876891,1.502286317,29.11285414,0.042284928,6.608512134,0.125605994,1.368957439,0.73361968,1.782448118,1.537108688,3.466549525,0.731746032,0.197871925,0.768801909,1.662268655,0.085180422,0.184173248,48.64759848
60.89285912,0.684868412,16.92027842,6.857895934,0.130930726,3.786919456,5.962383824,3.081907855,1.530882333,0.151073914,9.773,19.64,2.523333333,11.201,2.632333333,0.821333333,2.520666667,0.375,2.651333333,0.607,1.722,0.28,1.788333333,0.296333333,543,16.27133333,28.43266667,649.722,2.363666667,3.166,0.209333333,3.462666667,1.627,6.281333333,84.71966667,21.55366667,197.381,39.864,20.89333333,21.73933333,4.612790188,33.37157374,3.69287871,10.98229264,5.20668251,3.7126757,1.482572227,1.47194781,32.18424719,0.052362185,6.26337372,0.125370187,1.20703077,0.688388577,1.936253495,1.409506058,3.291715008,0.773648649,0.212807801,1.008614157,1.849522896,0.110138936,0.201964728,48.64577699
53.89998816,0.585979253,17.52886213,8.829710745,0.161649449,6.021441977,8.789688791,3.384535339,0.687010158,0.111133996,6.716,18.55866667,3.236333333,17.46933333,5.067,1.381,4.304666667,0.571333333,3.373666667,0.588,1.442333333,0.211,1.342,0.179,480.027,15.54866667,9.303666667,236.4403333,1.540333333,2.092333333,0.110666667,0.673,0.349333333,3.350333333,47.93633333,30.828,244.3453333,253.7843333,29.24266667,38.67,4.071545498,30.87255069,3.381767828,13.82911078,3.08298675,1.325439116,2.513909588,3.775707899,9.460496019,0.019381549,13.01738698,0.116208613,1.193585731,1.123526133,0.501490313,3.207650273,0.967648246,0.463218391,0.043283454,1.254379136,8.232267203,0.158259622,1.038629754,48.64577699
60.16789406,0.66472732,17.75627674,6.354020934,0.120859513,3.454567737,6.627129945,3.253135216,1.450314152,0.151074391,11.88166667,23.53,2.991333333,13.30366667,3.148666667,0.830666667,2.848,0.431333333,2.871,0.589333333,1.779,0.272,2.007666667,0.293333333,604,16.87766667,26.75366667,646.2413333,2.359666667,3.347,0.206,3.348666667,1.502,6.197,87.50766667,20.59566667,159.0626667,30.05433333,20.374,18.51133333,4.703449368,35.78693737,3.999183874,11.72007305,5.184820176,3.773554945,1.430018263,1.568321434,27.79197544,0.04429415,6.626432011,0.124311343,1.39415006,0.788240871,1.667939565,1.418562178,4.062809626,0.709726444,0.198408153,0.898797482,1.459255183,0.116377612,0.188946495,48.7015302
61.0224548,0.754730229,17.19778616,5.980739576,0.080504558,3.763588076,5.846643509,3.773651146,1.388703622,0.191198325,12.09766667,22.741,3.096333333,13.43066667,3.082333333,0.892333333,2.562333333,0.347666667,2.125333333,0.393,1.028666667,0.148666667,0.931,0.147666667,537,11.05266667,26.94133333,633.3166667,2.455,4.030666667,0.241333333,1.964666667,0.850666667,4.566333333,92.81766667,17.72333333,161.845,204.438,19.48066667,77.03766667,5.162354768,48.58556003,8.780870044,24.4264232,8.397762227,3.92484049,2.282849982,3.310776942,30.11279334,0.050170081,14.42606517,0.060149355,2.057512515,1.215151698,2.11027569,2.752237737,3.913106161,0.882960413,0.177754991,4.346680459,11.53496333,0.475996581,1.263171553,48.90111101
59.14371958,0.825635854,16.91546627,6.491705185,0.090618569,4.903471474,6.524536991,3.654948963,1.248522511,0.201374599,11.82566667,22.75433333,3.071,13.53733333,3.184666667,0.929666667,2.607333333,0.368333333,2.27,0.414333333,1.08,0.164333333,1.003333333,0.157666667,541,11.575,23.89666667,592.2096667,2.354666667,4.303666667,0.245666667,1.886333333,0.749,6.323666667,91.98,19.74533333,172.2573333,259.2323333,23.21333333,94.65833333,4.903471474,46.73866091,7.964637408,22.67873755,7.946436285,3.713313796,2.262458473,3.17408638,28.8821436,0.044171288,13.49235881,0.06695923,1.965817134,1.169532037,1.880066445,2.598671097,3.437935879,0.75154321,0.162966163,4.793959754,13.12878993,0.549517002,1.504913192,48.89060395
58.67444189,0.805829245,16.93248701,6.25184022,0.100728656,5.338618748,6.879767178,3.555721543,1.259108195,0.201457311,12.02933333,24.56333333,3.193666667,13.28333333,3.032,0.938666667,2.815,0.364,2.378666667,0.467666667,1.226,0.169,1.185666667,0.175333333,573,12.238,22.871,794.422,2.496666667,4.175,0.232,2.151,0.806333333,4.518,94.15233333,18.83566667,165.6013333,221.191,24.61833333,97.10366667,4.814829738,46.82137604,6.855901435,20.71689625,7.693441194,3.967458222,2.006184987,2.557211132,31.05288039,0.039914485,11.20326117,0.070226969,2.007136242,1.085417007,1.814169243,2.374191734,4.797195675,0.699853587,0.175764014,5.155308192,11.74319996,0.586370078,1.33568369,48.81940015
60.69262639,0.797126764,16.84056416,6.00967334,0.09081191,4.883662706,5.539526499,3.612295968,1.352088435,0.18162382,10.97933333,21.042,2.853,12.63366667,2.917,0.893,2.492666667,0.357666667,2.161,0.4,1.047666667,0.154333333,1.004666667,0.146333333,507,10.76866667,26.22833333,654.5893333,2.397333333,4.121666667,0.254666667,2.002,0.823,3.361,95.61533333,16.899,145.2056667,299.1563333,22.57566667,104.995,4.964384403,47.08103756,7.384814548,20.94426011,8.879031756,3.763912695,2.150962176,2.903450563,32.77865387,0.051732413,12.57498341,0.061040044,1.954002352,1.173187643,1.992700729,2.481088254,4.508015068,0.896174863,0.185909738,6.213089532,17.70260568,0.723077841,2.060224922,48.8443173
61.99189347,0.715562419,17.05255792,5.334115535,0.080626751,3.386323558,5.664029285,4.081729289,1.501673244,0.191488535,12.52166667,24.90566667,3.234666667,13.51466667,3.014333333,0.904333333,2.444,0.354666667,1.977,0.359333333,0.911,0.14,0.911,0.131,574,10.06966667,29.16133333,652.2046667,2.693333333,4.379666667,0.279,2.226666667,0.895666667,4.513333333,103.9016667,14.85866667,139.5573333,96.38133333,18.75766667,52.99533333,5.583402533,57.00287992,9.288153373,27.33882181,10.31828263,4.154041802,2.1701427,3.308818148,34.46920271,0.050803717,14.83497988,0.048638614,2.47333576,1.342116588,2.444200513,2.682766191,4.67338155,0.985765125,0.221126154,3.566627782,6.486539842,0.379738793,0.690621776,48.78037191
63.03370874,0.724525388,17.56974065,5.932453821,0.050314263,2.1232619,4.880483515,3.97482678,1.539616449,0.171068494,13.51566667,24.74133333,3.394333333,14.91833333,3.331,0.927,2.507,0.33,2.105666667,0.374333333,1.057,0.131666667,0.887666667,0.133666667,560,10.79333333,30.90066667,709.1463333,2.724,4.533666667,0.273,2.327333333,0.939,4.444,107.213,15.11166667,136.541,111.0556667,16.14566667,55.548,5.514443229,51.88387895,10.28900024,27.87232443,9.933261275,4.057540279,2.372136687,3.752534734,32.1864305,0.055179762,16.80623356,0.049069995,2.292279185,1.382180358,2.621855049,2.824258354,5.193651235,1.129896907,0.21562693,3.675835447,7.349001875,0.406822859,0.813350325,48.7054172
60.06338605,0.839976587,17.64962852,6.388151473,0.080961599,3.946877938,5.839355308,3.663512342,1.335866379,0.192283797,11.655,23.295,3.006333333,13.579,2.872333333,0.867,2.425666667,0.331666667,1.894333333,0.365,1.02,0.134,0.983,0.132,530,10.11933333,24.51333333,657.6003333,2.550333333,4.504333333,0.275,2.195333333,0.866,3.612666667,100.8513333,18.943,165.1263333,215.519,21.03033333,87.488,4.999378721,52.37499178,8.012063388,23.69786368,9.966203307,4.057676686,1.92709393,2.92200746,35.11129163,0.046251572,13.8138352,0.05175794,2.30202912,1.341886818,2.233299423,2.467616141,3.982407409,0.856152513,0.216944463,4.61848704,11.37723697,0.529824639,1.305176441,48.69201397
59.38252903,0.835948085,16.89017998,6.353671149,0.1107883,5.307766757,6.032926541,3.615727259,1.28917295,0.181289946,11.201,23.671,2.955,13.00366667,2.999,0.907,2.713333333,0.359333333,2.126666667,0.425,1.094,0.176666667,1.082666667,0.151666667,529,11.38766667,24.911,622.2346667,2.441,4.579,0.293,1.985333333,0.789666667,3.575666667,99.97466667,19.42833333,155.394,308.9553333,27.31866667,127.7523333,4.90490021,46.45376576,6.991134345,21.86360837,8.779205571,3.734911637,1.964285714,2.770012314,33.33600089,0.047090737,12.01077586,0.062133006,2.078652343,1.141907912,1.833743841,2.506157634,4.004238688,0.813021703,0.174340661,6.575568326,15.90230763,0.822118829,1.988206323,48.68582392
59.41821802,0.825952514,17.29463983,6.627075597,0.090653325,4.331214401,6.30544236,3.636205578,1.279219137,0.191379241,10.936,20.33733333,2.904,12.835,2.792333333,0.953666667,2.456666667,0.348,2.105333333,0.406666667,1.038,0.153666667,0.985333333,0.141333333,542,11.12266667,24.00266667,536.7863333,2.417,3.988666667,0.265333333,1.944666667,0.782,3.715,89.51533333,19.66433333,164.0123333,252.2053333,23.17666667,95.45166667,4.915424715,48.72932149,7.499994472,20.64005413,8.048010067,3.916437866,2.136671178,2.833897159,32.0575385,0.044285363,13.02604872,0.058474693,1.828458402,1.153949892,1.973612992,2.493234101,3.27284127,0.779552716,0.174838168,4.854050481,12.82552167,0.581978591,1.537721757,48.88261786
49.65343757,1.217244639,15.49958174,12.09464964,0.182586696,8.236688725,11.02620769,1.856298075,0.162299285,0.071005937,2.611666667,6.667,1.071333333,6.079333333,2.03,0.708,2.569333333,0.465666667,3.378333333,0.709,2.005666667,0.296333333,2.089333333,0.312,165.142,18.65733333,2.334666667,119.7543333,1.314666667,2.536,0.165333333,0.278,0.099,0.667,44.728,56.694,371.524,223.4623333,49.65633333,126.078,2.01859736,8.851318518,0.844686649,3.190970007,2.397341528,1.286535304,1.616943204,0.971601787,22.03349754,0.014137328,2.909700064,0.237322515,0.357339384,0.325841492,0.133056796,1.229738354,0.322332698,0.183072677,0.014900307,2.22383321,3.941551722,0.339353581,0.601474826,48.69201397
59.91493458,0.695864414,17.42686533,6.844933393,0.121019898,4.124761529,6.030824925,3.408727131,1.300963905,0.13110489,7.394666667,14.48866667,1.947666667,8.658,2.188333333,0.704666667,2.308666667,0.311333333,2.083666667,0.448333333,1.324333333,0.194,1.346,0.201666667,403,12.33833333,23.716,596.2623333,2.26,2.826,0.198,1.600333333,0.689,3.782666667,79.40733333,20.58933333,131.707,90.01433333,23.15466667,30.93933333,4.709691037,32.66243416,3.712437565,10.76423973,6.435823316,3.37913176,1.548043586,1.625804854,36.28667175,0.058848635,6.432392273,0.089233038,1.174280698,0.701715521,1.188954928,1.715205548,4.527187874,0.780936455,0.129704174,1.502687476,4.371891594,0.234910319,0.683443806,49.24636285
62.45944759,0.67485615,17.70741959,5.83238582,0.100724799,2.659134682,5.217544566,3.595875309,1.601524297,0.151087198,12.72733333,23.662,2.683333333,11.68633333,2.564333333,0.811333333,2.204333333,0.291333333,1.809,0.33,0.851333333,0.127333333,0.818666667,0.119,474,8.954,27.86966667,645.54,2.542,3.407,0.225333333,2.875333333,1.099333333,3.858333333,92.948,11.641,138.412,29.193,17.319,16.684,5.197399606,52.93723476,10.50548065,28.90309445,10.38061202,4.96321331,2.209690553,3.132328989,36.24645782,0.058796765,14.27483712,0.046813533,2.642617824,1.305152259,3.512214982,2.692589575,4.663901974,0.996138996,0.321122776,1.433210205,2.507774246,0.120538682,0.210913794,48.92782002
61.58739483,0.654435289,17.57913869,5.670704245,0.100682352,2.54726351,6.564489362,3.594359973,1.550508224,0.151023528,13.77733333,26.305,3.099333333,13.00766667,2.638666667,0.845333333,2.417,0.309,1.926333333,0.342666667,0.84,0.131333333,0.794,0.126333333,533,9.592,30.32966667,745.8306667,2.331333333,3.3,0.226666667,2.849666667,1.178666667,3.929666667,89.29933333,11.17966667,140.1233333,31.201,16.885,17.117,5.144868196,55.56713928,11.72547054,33.12972292,9.309772032,5.221323899,2.42611251,3.323257767,33.84259727,0.05690369,16.38245173,0.054189305,2.742389491,1.356095358,3.58900084,3.044080605,5.322672884,0.783742331,0.297087851,1.531083217,2.79087033,0.122156672,0.222668126,48.9255983
65.17935824,0.582406837,16.4078064,4.043452882,0.060248983,2.881909693,4.850043141,3.655104976,2.158921895,0.180746949,12.57233333,24.341,3.223666667,13.667,2.883,0.75,2.25,0.306,1.650333333,0.34,0.875666667,0.124333333,0.882333333,0.104,569,9.267333333,33.814,721.277,2.960666667,4.236333333,0.291,2.697333333,1.132333333,5.801,109.8636667,11.747,126.4516667,102.3626667,14.87633333,51.605,5.814026871,61.39846054,9.62872575,27.58707972,11.8549385,4.360850964,1.870419343,3.267472612,38.10741127,0.059427065,15.48961089,0.035127224,2.626537659,1.474750018,3.057045713,2.550056669,5.70397385,1.198757764,0.291058197,4.39303652,8.713941148,0.408100592,0.809500336,48.5419469
62.98146468,0.583627569,16.2912592,4.667455446,0.080500354,4.246393688,4.729395814,4.608645282,1.630132174,0.181125797,10.60633333,20.71066667,2.747333333,11.807,2.557333333,0.704333333,2.354333333,0.294333333,1.718,0.327,0.860666667,0.138,0.866333333,0.134666667,552,8.563,24.84566667,529.6373333,2.524,3.889333333,0.245666667,2.188,0.852333333,4.014333333,89.99566667,14.11866667,128.332,175.863,18.02,87.18433333,6.238777457,64.463389,8.273054089,23.90611775,10.50982911,4.147419186,1.983070412,2.951904579,35.19121481,0.045010266,13.62870335,0.053354464,2.418622757,1.378839192,2.525586765,2.717583687,4.127087034,1.319148936,0.255517926,6.175110964,12.4560629,0.6793655,1.370375277,48.55432072
65.57475273,0.522828449,16.91148944,4.03081649,0.060326359,2.614142243,4.06197487,4.182627589,1.870117143,0.170924685,11.29933333,21.44366667,2.718666667,11.45666667,2.636666667,0.639333333,2.129,0.242666667,1.647666667,0.336333333,0.831666667,0.143666667,0.804333333,0.104,620,8.356,26.796,762.867,2.519666667,3.606666667,0.280666667,2.272,0.987,3.670333333,88.56833333,10.41866667,100.0696667,83.348,13.02733333,39.42466667,6.052744733,74.19818095,9.49297572,26.66017407,10.59936971,4.285461439,2.048487361,3.278077084,33.59102401,0.043219355,14.24368008,0.041275301,2.566259774,1.371070688,2.824699545,2.646912558,7.62335906,1.49009901,0.271900431,3.784041464,7.999872025,0.393972199,0.832899747,48.60233732
65.10408779,0.543204688,16.27602195,4.064016499,0.070415423,3.138515975,5.039732383,4.07403516,1.529020603,0.160949537,10.085,19.994,2.496333333,11.266,2.221333333,0.686333333,1.938333333,0.253,1.485666667,0.298,0.777333333,0.111333333,0.820333333,0.107666667,523,8.088333333,29.00966667,552.2223333,2.205666667,3.334666667,0.220666667,2.077,0.876333333,4.104666667,88.515,12.47,112.5736667,131.7373333,14.43933333,72.02866667,5.603055763,64.66103441,8.307515501,24.37301911,10.94354008,4.540066027,1.811052419,2.707842341,39.84768908,0.055467814,13.7334417,0.048813662,2.471955492,1.39287039,2.531897604,2.362860626,4.905430814,1.111776447,0.256789615,5.776156108,10.56434109,0.639835841,1.170232233,49.28760767
69.55209561,0.512817244,15.43479352,3.91212583,0.0502762,1.136242129,3.117124424,3.700328348,2.433368098,0.150828601,9.554666667,17.67533333,2.248333333,10.04633333,2.046666667,0.588333333,1.722,0.218333333,1.388666667,0.278,0.707333333,0.103333333,0.72,0.101333333,383,7.39,38.75333333,855.5453333,2.288333333,3.613333333,0.251,2.086333333,0.772666667,4.827,85.651,9.689666667,85.48566667,56.33,11.86866667,32.692,6.133696447,51.82679296,8.967443738,24.54907407,11.59012179,4.668403908,1.928703704,2.842592593,41.84902279,0.101183638,13.95324074,0.044282593,2.391790708,1.359449706,2.897685185,2.391666667,10.00805593,1.967741935,0.282318448,3.373903471,5.813409474,0.382426684,0.658940875,49.25266171
64.55609248,0.634977959,16.88235049,4.400540638,0.070553107,2.731413125,4.384371621,4.051764118,2.106514181,0.181422274,10.55133333,20.936,2.856333333,12.01866667,2.665,0.764666667,2.373666667,0.333333333,1.995,0.380666667,1.034666667,0.143666667,1.012333333,0.165,489,9.651333333,33.49133333,622.3883333,2.438333333,3.948666667,0.274333333,2.012,1.06,3.937333333,94.64366667,12.40566667,120.5846667,106.83,15.00666667,51.91,6.158278299,50.66657457,7.043190299,20.68093514,9.806278926,3.959224514,1.970694765,2.632532105,35.51357098,0.068489434,11.87224235,0.067669173,2.169233957,1.245285626,1.987487653,2.344748108,5.16142185,1.404597701,0.208468605,4.184378107,8.611387269,0.43048591,0.885933535,49.24620573
66.9880746,0.511589069,17.60468268,3.53035139,0.030093475,0.962991189,4.403678459,4.28330456,1.504673733,0.180560848,13.17066667,24.90166667,3.041,13.08933333,2.844666667,0.741666667,2.314666667,0.294666667,1.728333333,0.342666667,0.873,0.127,0.910333333,0.148333333,546,9.182666667,28.07866667,671.2326667,2.486666667,3.699,0.237,2.298,0.944666667,5.436666667,96.54933333,11.27566667,103.4906667,32.675,10.70066667,29.073,5.787978293,59.45985189,9.776714427,27.35444893,10.51430231,4.629950786,1.898571952,3.124862689,33.9404734,0.051426129,14.37861589,0.059651474,2.71181211,1.425439233,2.524350056,2.542658368,6.485924657,1.314350797,0.250254102,2.578384131,2.897833092,0.280923884,0.315728955,48.63307469
64.6784809,0.563033566,17.0217112,4.384835481,0.080433367,2.976034563,3.921126621,4.815947824,1.34725889,0.211137587,13.165,23.78966667,3.215666667,14.442,3.021,0.871333333,2.350666667,0.321333333,1.967666667,0.39,1.010333333,0.148,0.921333333,0.152333333,682,11.59666667,20.431,568.7646667,2.378333333,3.867,0.25,2.068666667,0.807333333,2.848666667,92.231,10.81533333,106.5863333,87.99933333,14.21366667,51.169,6.163206714,58.81000286,9.655831894,25.82091174,7.953233686,4.357828534,2.135672939,3.278943561,30.52995697,0.029957478,15.67510854,0.064050455,2.051422822,1.245357861,2.245296673,2.55137482,5.336187567,1.571794872,0.178384593,4.731153301,8.13653455,0.480070928,0.825615542,48.54397737
65.49339181,0.54251314,17.44079279,4.015360432,0.060279238,2.009307925,5.113688669,3.898057374,1.235724374,0.190884253,10.72866667,19.21033333,2.573666667,11.23033333,2.36,0.738,1.898666667,0.260333333,1.614333333,0.312333333,0.866666667,0.127333333,0.872333333,0.131333333,546,8.88,12.89733333,597.1273333,2.274,3.362333333,0.215666667,1.795333333,0.669,3.292,83.55366667,11.65633333,105.5366667,52.38866667,13.04,32.34966667,5.133781748,61.48648649,8.31091616,22.02178067,9.409196697,4.546045199,1.850592282,2.70538785,35.40409605,0.02362149,12.87390141,0.057754324,2.163325825,1.264677177,2.058081773,2.176538022,5.658008275,1.003929273,0.202177177,2.775286683,4.494437931,0.306525378,0.496402514,48.96921069
56.87285223,0.71760663,15.4841318,6.478673944,0.121285628,5.932888619,7.661208813,3.446533252,2.870426521,0.414392561,94.1,161.9,19.6,80.6,13.9,3.24,9.48,0.95,5.2,0.87,2.16,0.29,2.01,0.28,1493,19.6,59.3,1585,4.68,5.6,0.61,22.5,6.5,13.4,219,25.3,163,85,27,46,6.316959774,76.17346939,31.63582632,80.54726368,11.17346939,6.769784173,2.587064677,6.915422886,15.75539568,0.039718687,40.09950249,0.05982906,8.260204082,4.112244898,11.19402985,4.71641791,9.72392638,0.824538259,1.147959184,1.818181818,3.359683794,0.282208589,0.521472393,53.34639321
